AGE_ADJUSTED_CI_LOWER|AGE_ADJUSTED_CI_UPPER|AGE_ADJUSTED_RATE|COUNT|ICCC_GROUP|POPULATION|AGE|RACE|SEX|YEAR|CRUDE_CI_LOWER|CRUDE_CI_UPPER|CRUDE_RATE
23.2|25.3|24.2|1987|II Lymphomas and reticuloendothelial neoplasms|81425816|0-19|All Races|Male and Female|2003|23.3|25.5|24.4
11.7|13.2|12.4|1027|II(a) Hodgkin lymphomas|81425816|0-19|All Races|Male and Female|2003|11.9|13.4|12.6
7.5|8.7|8.1|659|II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)|81425816|0-19|All Races|Male and Female|2003|7.5|8.7|8.1
2.3|3.0|2.6|212|II(c) Burkitt lymphoma|81425816|0-19|All Races|Male and Female|2003|2.3|3.0|2.6
0.7|1.1|0.9|72|II(d) Miscellaneous lymphoreticular neoplasms|81425816|0-19|All Races|Male and Female|2003|0.7|1.1|0.9
0.1|0.3|0.2|17|II(e) Unspecified lymphomas|81425816|0-19|All Races|Male and Female|2003|0.1|0.3|0.2
29.0|31.4|30.1|2447|III CNS and misc intracranial and intraspinal neoplasms|81425816|0-19|All Races|Male and Female|2003|28.9|31.3|30.1
2.0|2.7|2.3|189|III(a) Ependymomas and choroid plexus tumor|81425816|0-19|All Races|Male and Female|2003|2.0|2.7|2.3
14.4|16.1|15.3|1241|III(b) Astrocytomas|81425816|0-19|All Races|Male and Female|2003|14.4|16.1|15.2
5.6|6.7|6.1|495|III(c) Intracranial and intraspinal embryonal tumors|81425816|0-19|All Races|Male and Female|2003|5.6|6.6|6.1
4.7|5.7|5.2|424|III(d) Other gliomas|81425816|0-19|All Races|Male and Female|2003|4.7|5.7|5.2
0.7|1.1|0.8|68|III(e) Other specified intracranial & intraspinal neoplasms|81425816|0-19|All Races|Male and Female|2003|0.6|1.1|0.8
0.2|0.5|0.4|30|III(f) Unspecified intracranial and intraspinal neoplasms|81425816|0-19|All Races|Male and Female|2003|0.2|0.5|0.4
7.6|8.9|8.2|669|IV Neuroblastoma and other peripheral nervous cell tumors|81425816|0-19|All Races|Male and Female|2003|7.6|8.9|8.2
7.4|8.7|8.0|654|IV(a) Neuroblastoma and ganglioneuroblastoma|81425816|0-19|All Races|Male and Female|2003|7.4|8.7|8.0
~|~|~|~|IV(b) Other peripheral nervous cell tumors|81425816|0-19|All Races|Male and Female|2003|~|~|~
11.4|13.0|12.2|998|IX Soft tissue and other extraosseous sarcomas|81425816|0-19|All Races|Male and Female|2003|11.5|13.0|12.3
4.3|5.3|4.8|390|IX(a) Rhabdomyosarcomas|81425816|0-19|All Races|Male and Female|2003|4.3|5.3|4.8
1.2|1.7|1.4|118|IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams|81425816|0-19|All Races|Male and Female|2003|1.2|1.7|1.4
~|~|~|~|IX(c) Kaposi sarcoma|81425816|0-19|All Races|Male and Female|2003|~|~|~
4.2|5.2|4.7|385|IX(d) Other specified soft tissue sarcomas|81425816|0-19|All Races|Male and Female|2003|4.3|5.2|4.7
1.0|1.5|1.2|102|IX(e) Unspecified soft tissue sarcomas|81425816|0-19|All Races|Male and Female|2003|1.0|1.5|1.3
0.1|0.4|0.2|19|Not classified by ICCC|81425816|0-19|All Races|Male and Female|2003|0.1|0.4|0.2
2.7|3.5|3.1|251|V Retinoblastoma|81425816|0-19|All Races|Male and Female|2003|2.7|3.5|3.1
6.2|7.3|6.7|543|VI Renal tumors|81425816|0-19|All Races|Male and Female|2003|6.1|7.3|6.7
5.6|6.7|6.1|494|VI(a) Nephroblastoma and other nonepithelial renal tumors|81425816|0-19|All Races|Male and Female|2003|5.5|6.6|6.1
0.4|0.7|0.5|45|VI(b) Renal carcinomas|81425816|0-19|All Races|Male and Female|2003|0.4|0.7|0.6
~|~|~|~|VI(c) Unspecified malignant renal tumors|81425816|0-19|All Races|Male and Female|2003|~|~|~
1.8|2.5|2.1|174|VII Hepatic tumors|81425816|0-19|All Races|Male and Female|2003|1.8|2.5|2.1
1.3|1.8|1.5|124|VII(a) Hepatoblastoma|81425816|0-19|All Races|Male and Female|2003|1.3|1.8|1.5
0.5|0.8|0.6|50|VII(b) Hepatic carcinomas|81425816|0-19|All Races|Male and Female|2003|0.5|0.8|0.6
~|~|~|~|VII(c) Unspecified malignant hepatic tumors|81425816|0-19|All Races|Male and Female|2003|~|~|~
8.0|9.3|8.7|714|VIII Malignant bone tumors|81425816|0-19|All Races|Male and Female|2003|8.1|9.4|8.8
4.8|5.8|5.3|436|VIII(a) Osteosarcomas|81425816|0-19|All Races|Male and Female|2003|4.9|5.9|5.4
0.2|0.4|0.3|21|VIII(b) Chondrosarcomas|81425816|0-19|All Races|Male and Female|2003|0.2|0.4|0.3
2.2|2.9|2.6|212|VIII(c) Ewing tumor and related sarcomas of bone|81425816|0-19|All Races|Male and Female|2003|2.3|3.0|2.6
0.2|0.5|0.3|28|VIII(d) Other specified malignant bone tumors|81425816|0-19|All Races|Male and Female|2003|0.2|0.5|0.3
0.1|0.3|0.2|17|VIII(e) Unspecified malignant bone tumors|81425816|0-19|All Races|Male and Female|2003|0.1|0.3|0.2
9.6|11.0|10.3|850|X Germ cell, trophoblastic tumors & neoplasms of gonads|81425816|0-19|All Races|Male and Female|2003|9.7|11.2|10.4
1.1|1.6|1.4|113|X(a) Intracranial & intraspinal germ cell tumors|81425816|0-19|All Races|Male and Female|2003|1.1|1.7|1.4
1.2|1.8|1.5|121|X(b) Malignant extracranial & extragonadal germ cell tumors|81425816|0-19|All Races|Male and Female|2003|1.2|1.8|1.5
6.2|7.3|6.7|554|X(c) Malignant gonadal germ cell tumors|81425816|0-19|All Races|Male and Female|2003|6.2|7.4|6.8
0.2|0.5|0.4|30|X(d) Gonadal carcinomas|81425816|0-19|All Races|Male and Female|2003|0.2|0.5|0.4
0.3|0.5|0.4|32|X(e) Other and unspecified malignant gonadal tumors|81425816|0-19|All Races|Male and Female|2003|0.3|0.6|0.4
16.4|18.2|17.3|1430|XI Other malignant epithelial neoplasms and malignant melanomas|81425816|0-19|All Races|Male and Female|2003|16.7|18.5|17.6
0.1|0.4|0.2|20|XI(a) Adrenocortical carcinomas|81425816|0-19|All Races|Male and Female|2003|0.2|0.4|0.2
5.6|6.7|6.1|509|XI(b) Thyroid carcinomas|81425816|0-19|All Races|Male and Female|2003|5.7|6.8|6.3
0.5|0.9|0.7|54|XI(c) Nasopharyngeal carcinomas|81425816|0-19|All Races|Male and Female|2003|0.5|0.9|0.7
5.4|6.5|5.9|491|XI(d) Malignant melanomas|81425816|0-19|All Races|Male and Female|2003|5.5|6.6|6.0
~|~|~|~|XI(e) Skin carcinomas|81425816|0-19|All Races|Male and Female|2003|~|~|~
3.8|4.7|4.2|347|XI(f) Other and unspecified carcinomas|81425816|0-19|All Races|Male and Female|2003|3.8|4.7|4.3
0.9|1.3|1.1|88|XII Other and unspecified malignant neoplasms|81425816|0-19|All Races|Male and Female|2003|0.9|1.3|1.1
0.3|0.6|0.5|39|XII(a) Other specified malignant tumors|81425816|0-19|All Races|Male and Female|2003|0.3|0.7|0.5
0.4|0.8|0.6|49|XII(b) Other unspecified malignant tumors|81425816|0-19|All Races|Male and Female|2003|0.4|0.8|0.6
171.4|177.1|174.2|14316|All ICCC Groups Combined|81754354|0-19|All Races|Male and Female|2004|172.3|178.0|175.1
44.8|47.7|46.2|3768|I Leukemias, myeloproliferative & myelodysplastic diseases|81754354|0-19|All Races|Male and Female|2004|44.6|47.6|46.1
32.0|34.5|33.2|2700|I(a) Lymphoid leukemias|81754354|0-19|All Races|Male and Female|2004|31.8|34.3|33.0
7.6|8.9|8.2|676|I(b) Acute myeloid leukemias|81754354|0-19|All Races|Male and Female|2004|7.7|8.9|8.3
1.9|2.5|2.2|180|I(c) Chronic myeloproliferative diseases|81754354|0-19|All Races|Male and Female|2004|1.9|2.5|2.2
1.1|1.6|1.4|112|I(d) Myelodysplastic syndrome and other myeloproliferative diseases|81754354|0-19|All Races|Male and Female|2004|1.1|1.6|1.4
1.0|1.5|1.2|100|I(e) Unspecified and other specified leukemias|81754354|0-19|All Races|Male and Female|2004|1.0|1.5|1.2
23.1|25.2|24.1|1996|II Lymphomas and reticuloendothelial neoplasms|81754354|0-19|All Races|Male and Female|2004|23.4|25.5|24.4
11.1|12.6|11.8|987|II(a) Hodgkin lymphomas|81754354|0-19|All Races|Male and Female|2004|11.3|12.9|12.1
7.9|9.2|8.5|704|II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)|81754354|0-19|All Races|Male and Female|2004|8.0|9.3|8.6
2.0|2.7|2.3|191|II(c) Burkitt lymphoma|81754354|0-19|All Races|Male and Female|2004|2.0|2.7|2.3
0.9|1.3|1.1|87|II(d) Miscellaneous lymphoreticular neoplasms|81754354|0-19|All Races|Male and Female|2004|0.9|1.3|1.1
0.2|0.5|0.3|27|II(e) Unspecified lymphomas|81754354|0-19|All Races|Male and Female|2004|0.2|0.5|0.3
30.9|33.4|32.1|2615|III CNS and misc intracranial and intraspinal neoplasms|81754354|0-19|All Races|Male and Female|2004|30.8|33.2|32.0
2.4|3.1|2.7|224|III(a) Ependymomas and choroid plexus tumor|81754354|0-19|All Races|Male and Female|2004|2.4|3.1|2.7
15.6|17.4|16.5|1345|III(b) Astrocytomas|81754354|0-19|All Races|Male and Female|2004|15.6|17.4|16.5
6.0|7.1|6.6|532|III(c) Intracranial and intraspinal embryonal tumors|81754354|0-19|All Races|Male and Female|2004|6.0|7.1|6.5
4.6|5.6|5.1|412|III(d) Other gliomas|81754354|0-19|All Races|Male and Female|2004|4.6|5.6|5.0
0.5|0.9|0.7|59|III(e) Other specified intracranial & intraspinal neoplasms|81754354|0-19|All Races|Male and Female|2004|0.5|0.9|0.7
0.4|0.7|0.5|43|III(f) Unspecified intracranial and intraspinal neoplasms|81754354|0-19|All Races|Male and Female|2004|0.4|0.7|0.5
7.8|9.1|8.5|693|IV Neuroblastoma and other peripheral nervous cell tumors|81754354|0-19|All Races|Male and Female|2004|7.9|9.1|8.5
7.6|8.8|8.2|670|IV(a) Neuroblastoma and ganglioneuroblastoma|81754354|0-19|All Races|Male and Female|2004|7.6|8.8|8.2
0.2|0.4|0.3|23|IV(b) Other peripheral nervous cell tumors|81754354|0-19|All Races|Male and Female|2004|0.2|0.4|0.3
11.3|12.8|12.0|991|IX Soft tissue and other extraosseous sarcomas|81754354|0-19|All Races|Male and Female|2004|11.4|12.9|12.1
3.9|4.8|4.3|352|IX(a) Rhabdomyosarcomas|81754354|0-19|All Races|Male and Female|2004|3.9|4.8|4.3
1.1|1.6|1.4|113|IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams|81754354|0-19|All Races|Male and Female|2004|1.1|1.7|1.4
~|~|~|~|IX(c) Kaposi sarcoma|81754354|0-19|All Races|Male and Female|2004|~|~|~
4.6|5.6|5.1|422|IX(d) Other specified soft tissue sarcomas|81754354|0-19|All Races|Male and Female|2004|4.7|5.7|5.2
1.0|1.5|1.2|100|IX(e) Unspecified soft tissue sarcomas|81754354|0-19|All Races|Male and Female|2004|1.0|1.5|1.2
0.2|0.4|0.3|25|Not classified by ICCC|81754354|0-19|All Races|Male and Female|2004|0.2|0.5|0.3
2.9|3.7|3.2|267|V Retinoblastoma|81754354|0-19|All Races|Male and Female|2004|2.9|3.7|3.3
6.0|7.1|6.5|530|VI Renal tumors|81754354|0-19|All Races|Male and Female|2004|5.9|7.1|6.5
5.4|6.5|5.9|480|VI(a) Nephroblastoma and other nonepithelial renal tumors|81754354|0-19|All Races|Male and Female|2004|5.4|6.4|5.9
0.4|0.8|0.6|47|VI(b) Renal carcinomas|81754354|0-19|All Races|Male and Female|2004|0.4|0.8|0.6
~|~|~|~|VI(c) Unspecified malignant renal tumors|81754354|0-19|All Races|Male and Female|2004|~|~|~
2.1|2.7|2.4|196|VII Hepatic tumors|81754354|0-19|All Races|Male and Female|2004|2.1|2.8|2.4
1.5|2.1|1.8|144|VII(a) Hepatoblastoma|81754354|0-19|All Races|Male and Female|2004|1.5|2.1|1.8
0.4|0.8|0.6|48|VII(b) Hepatic carcinomas|81754354|0-19|All Races|Male and Female|2004|0.4|0.8|0.6
~|~|~|~|VII(c) Unspecified malignant hepatic tumors|81754354|0-19|All Races|Male and Female|2004|~|~|~
8.4|9.7|9.1|750|VIII Malignant bone tumors|81754354|0-19|All Races|Male and Female|2004|8.5|9.9|9.2
4.7|5.7|5.2|427|VIII(a) Osteosarcomas|81754354|0-19|All Races|Male and Female|2004|4.7|5.7|5.2
0.4|0.7|0.5|41|VIII(b) Chondrosarcomas|81754354|0-19|All Races|Male and Female|2004|0.4|0.7|0.5
2.4|3.1|2.7|227|VIII(c) Ewing tumor and related sarcomas of bone|81754354|0-19|All Races|Male and Female|2004|2.4|3.2|2.8
0.4|0.7|0.5|42|VIII(d) Other specified malignant bone tumors|81754354|0-19|All Races|Male and Female|2004|0.4|0.7|0.5
~|~|~|~|VIII(e) Unspecified malignant bone tumors|81754354|0-19|All Races|Male and Female|2004|~|~|~
10.4|11.9|11.1|929|X Germ cell, trophoblastic tumors & neoplasms of gonads|81754354|0-19|All Races|Male and Female|2004|10.6|12.1|11.4
1.5|2.1|1.8|148|X(a) Intracranial & intraspinal germ cell tumors|81754354|0-19|All Races|Male and Female|2004|1.5|2.1|1.8
1.1|1.6|1.3|110|X(b) Malignant extracranial & extragonadal germ cell tumors|81754354|0-19|All Races|Male and Female|2004|1.1|1.6|1.3
6.7|7.9|7.3|610|X(c) Malignant gonadal germ cell tumors|81754354|0-19|All Races|Male and Female|2004|6.9|8.1|7.5
0.3|0.6|0.4|33|X(d) Gonadal carcinomas|81754354|0-19|All Races|Male and Female|2004|0.3|0.6|0.4
0.2|0.5|0.3|28|X(e) Other and unspecified malignant gonadal tumors|81754354|0-19|All Races|Male and Female|2004|0.2|0.5|0.3
16.9|18.7|17.8|1484|XI Other malignant epithelial neoplasms and malignant melanomas|81754354|0-19|All Races|Male and Female|2004|17.2|19.1|18.2
0.1|0.4|0.2|19|XI(a) Adrenocortical carcinomas|81754354|0-19|All Races|Male and Female|2004|0.1|0.4|0.2
6.3|7.4|6.8|567|XI(b) Thyroid carcinomas|81754354|0-19|All Races|Male and Female|2004|6.4|7.5|6.9
0.4|0.7|0.5|46|XI(c) Nasopharyngeal carcinomas|81754354|0-19|All Races|Male and Female|2004|0.4|0.8|0.6
5.9|7.0|6.4|537|XI(d) Malignant melanomas|81754354|0-19|All Races|Male and Female|2004|6.0|7.1|6.6
~|~|~|~|XI(e) Skin carcinomas|81754354|0-19|All Races|Male and Female|2004|~|~|~
3.3|4.1|3.7|307|XI(f) Other and unspecified carcinomas|81754354|0-19|All Races|Male and Female|2004|3.3|4.2|3.8
0.7|1.1|0.9|72|XII Other and unspecified malignant neoplasms|81754354|0-19|All Races|Male and Female|2004|0.7|1.1|0.9
0.2|0.5|0.3|28|XII(a) Other specified malignant tumors|81754354|0-19|All Races|Male and Female|2004|0.2|0.5|0.3
0.4|0.7|0.5|44|XII(b) Other unspecified malignant tumors|81754354|0-19|All Races|Male and Female|2004|0.4|0.7|0.5
169.8|175.4|172.6|14261|All ICCC Groups Combined|82005260|0-19|All Races|Male and Female|2005|171.1|176.8|173.9
43.1|46.0|44.5|3646|I Leukemias, myeloproliferative & myelodysplastic diseases|82005260|0-19|All Races|Male and Female|2005|43.0|45.9|44.5
30.8|33.3|32.0|2612|I(a) Lymphoid leukemias|82005260|0-19|All Races|Male and Female|2005|30.6|33.1|31.9
7.0|8.2|7.5|624|I(b) Acute myeloid leukemias|82005260|0-19|All Races|Male and Female|2005|7.0|8.2|7.6
1.8|2.4|2.1|172|I(c) Chronic myeloproliferative diseases|82005260|0-19|All Races|Male and Female|2005|1.8|2.4|2.1
1.3|1.9|1.6|131|I(d) Myelodysplastic syndrome and other myeloproliferative diseases|82005260|0-19|All Races|Male and Female|2005|1.3|1.9|1.6
1.1|1.6|1.3|107|I(e) Unspecified and other specified leukemias|82005260|0-19|All Races|Male and Female|2005|1.1|1.6|1.3
24.7|26.9|25.8|2152|II Lymphomas and reticuloendothelial neoplasms|82005260|0-19|All Races|Male and Female|2005|25.1|27.4|26.2
11.9|13.5|12.7|1067|II(a) Hodgkin lymphomas|82005260|0-19|All Races|Male and Female|2005|12.2|13.8|13.0
8.4|9.7|9.0|747|II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)|82005260|0-19|All Races|Male and Female|2005|8.5|9.8|9.1
2.2|2.9|2.5|205|II(c) Burkitt lymphoma|82005260|0-19|All Races|Male and Female|2005|2.2|2.9|2.5
1.0|1.5|1.3|104|II(d) Miscellaneous lymphoreticular neoplasms|82005260|0-19|All Races|Male and Female|2005|1.0|1.5|1.3
0.2|0.5|0.3|29|II(e) Unspecified lymphomas|82005260|0-19|All Races|Male and Female|2005|0.2|0.5|0.4
29.1|31.5|30.3|2471|III CNS and misc intracranial and intraspinal neoplasms|82005260|0-19|All Races|Male and Female|2005|29.0|31.3|30.1
2.6|3.3|2.9|241|III(a) Ependymomas and choroid plexus tumor|82005260|0-19|All Races|Male and Female|2005|2.6|3.3|2.9
14.6|16.3|15.5|1264|III(b) Astrocytomas|82005260|0-19|All Races|Male and Female|2005|14.6|16.3|15.4
5.4|6.5|5.9|479|III(c) Intracranial and intraspinal embryonal tumors|82005260|0-19|All Races|Male and Female|2005|5.3|6.4|5.8
4.4|5.4|4.9|398|III(d) Other gliomas|82005260|0-19|All Races|Male and Female|2005|4.4|5.4|4.9
0.5|0.8|0.6|51|III(e) Other specified intracranial & intraspinal neoplasms|82005260|0-19|All Races|Male and Female|2005|0.5|0.8|0.6
0.3|0.6|0.5|38|III(f) Unspecified intracranial and intraspinal neoplasms|82005260|0-19|All Races|Male and Female|2005|0.3|0.6|0.5
8.4|9.7|9.0|743|IV Neuroblastoma and other peripheral nervous cell tumors|82005260|0-19|All Races|Male and Female|2005|8.4|9.7|9.1
8.2|9.5|8.8|725|IV(a) Neuroblastoma and ganglioneuroblastoma|82005260|0-19|All Races|Male and Female|2005|8.2|9.5|8.8
0.1|0.3|0.2|18|IV(b) Other peripheral nervous cell tumors|82005260|0-19|All Races|Male and Female|2005|0.1|0.3|0.2
11.6|13.1|12.3|1019|IX Soft tissue and other extraosseous sarcomas|82005260|0-19|All Races|Male and Female|2005|11.7|13.2|12.4
4.4|5.4|4.9|400|IX(a) Rhabdomyosarcomas|82005260|0-19|All Races|Male and Female|2005|4.4|5.4|4.9
1.2|1.7|1.4|117|IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams|82005260|0-19|All Races|Male and Female|2005|1.2|1.7|1.4
~|~|~|~|IX(c) Kaposi sarcoma|82005260|0-19|All Races|Male and Female|2005|~|~|~
4.4|5.4|4.9|407|IX(d) Other specified soft tissue sarcomas|82005260|0-19|All Races|Male and Female|2005|4.5|5.5|5.0
0.9|1.4|1.1|91|IX(e) Unspecified soft tissue sarcomas|82005260|0-19|All Races|Male and Female|2005|0.9|1.4|1.1
0.2|0.4|0.3|23|Not classified by ICCC|82005260|0-19|All Races|Male and Female|2005|0.2|0.4|0.3
2.6|3.3|2.9|242|V Retinoblastoma|82005260|0-19|All Races|Male and Female|2005|2.6|3.3|3.0
6.2|7.3|6.7|548|VI Renal tumors|82005260|0-19|All Races|Male and Female|2005|6.1|7.3|6.7
5.5|6.6|6.1|494|VI(a) Nephroblastoma and other nonepithelial renal tumors|82005260|0-19|All Races|Male and Female|2005|5.5|6.6|6.0
0.4|0.8|0.6|50|VI(b) Renal carcinomas|82005260|0-19|All Races|Male and Female|2005|0.5|0.8|0.6
~|~|~|~|VI(c) Unspecified malignant renal tumors|82005260|0-19|All Races|Male and Female|2005|~|~|~
1.7|2.4|2.0|168|VII Hepatic tumors|82005260|0-19|All Races|Male and Female|2005|1.8|2.4|2.0
1.2|1.7|1.4|117|VII(a) Hepatoblastoma|82005260|0-19|All Races|Male and Female|2005|1.2|1.7|1.4
0.4|0.8|0.6|49|VII(b) Hepatic carcinomas|82005260|0-19|All Races|Male and Female|2005|0.4|0.8|0.6
~|~|~|~|VII(c) Unspecified malignant hepatic tumors|82005260|0-19|All Races|Male and Female|2005|~|~|~
8.2|9.5|8.9|737|VIII Malignant bone tumors|82005260|0-19|All Races|Male and Female|2005|8.4|9.7|9.0
4.6|5.5|5.0|418|VIII(a) Osteosarcomas|82005260|0-19|All Races|Male and Female|2005|4.6|5.6|5.1
0.2|0.4|0.3|23|VIII(b) Chondrosarcomas|82005260|0-19|All Races|Male and Female|2005|0.2|0.4|0.3
2.6|3.3|2.9|243|VIII(c) Ewing tumor and related sarcomas of bone|82005260|0-19|All Races|Male and Female|2005|2.6|3.4|3.0
0.3|0.6|0.4|36|VIII(d) Other specified malignant bone tumors|82005260|0-19|All Races|Male and Female|2005|0.3|0.6|0.4
0.1|0.3|0.2|17|VIII(e) Unspecified malignant bone tumors|82005260|0-19|All Races|Male and Female|2005|0.1|0.3|0.2
10.7|12.2|11.4|963|X Germ cell, trophoblastic tumors & neoplasms of gonads|82005260|0-19|All Races|Male and Female|2005|11.0|12.5|11.7
1.3|1.9|1.6|133|X(a) Intracranial & intraspinal germ cell tumors|82005260|0-19|All Races|Male and Female|2005|1.4|1.9|1.6
1.3|1.9|1.6|134|X(b) Malignant extracranial & extragonadal germ cell tumors|82005260|0-19|All Races|Male and Female|2005|1.4|1.9|1.6
6.9|8.1|7.5|636|X(c) Malignant gonadal germ cell tumors|82005260|0-19|All Races|Male and Female|2005|7.2|8.4|7.8
0.3|0.5|0.4|32|X(d) Gonadal carcinomas|82005260|0-19|All Races|Male and Female|2005|0.3|0.6|0.4
0.2|0.5|0.3|28|X(e) Other and unspecified malignant gonadal tumors|82005260|0-19|All Races|Male and Female|2005|0.2|0.5|0.3
16.6|18.4|17.5|1473|XI Other malignant epithelial neoplasms and malignant melanomas|82005260|0-19|All Races|Male and Female|2005|17.1|18.9|18.0
~|~|~|~|XI(a) Adrenocortical carcinomas|82005260|0-19|All Races|Male and Female|2005|~|~|~
5.6|6.6|6.1|515|XI(b) Thyroid carcinomas|82005260|0-19|All Races|Male and Female|2005|5.7|6.8|6.3
0.3|0.5|0.4|33|XI(c) Nasopharyngeal carcinomas|82005260|0-19|All Races|Male and Female|2005|0.3|0.6|0.4
6.0|7.1|6.5|550|XI(d) Malignant melanomas|82005260|0-19|All Races|Male and Female|2005|6.2|7.3|6.7
~|~|~|~|XI(e) Skin carcinomas|82005260|0-19|All Races|Male and Female|2005|~|~|~
3.8|4.7|4.2|356|XI(f) Other and unspecified carcinomas|82005260|0-19|All Races|Male and Female|2005|3.9|4.8|4.3
0.7|1.1|0.9|76|XII Other and unspecified malignant neoplasms|82005260|0-19|All Races|Male and Female|2005|0.7|1.2|0.9
0.3|0.5|0.4|32|XII(a) Other specified malignant tumors|82005260|0-19|All Races|Male and Female|2005|0.3|0.6|0.4
0.4|0.7|0.5|44|XII(b) Other unspecified malignant tumors|82005260|0-19|All Races|Male and Female|2005|0.4|0.7|0.5
170.1|175.7|172.9|14350|All ICCC Groups Combined|82324418|0-19|All Races|Male and Female|2006|171.5|177.2|174.3
45.4|48.4|46.9|3852|I Leukemias, myeloproliferative & myelodysplastic diseases|82324418|0-19|All Races|Male and Female|2006|45.3|48.3|46.8
32.0|34.6|33.3|2722|I(a) Lymphoid leukemias|82324418|0-19|All Races|Male and Female|2006|31.8|34.3|33.1
7.6|8.8|8.2|679|I(b) Acute myeloid leukemias|82324418|0-19|All Races|Male and Female|2006|7.6|8.9|8.2
2.1|2.7|2.4|199|I(c) Chronic myeloproliferative diseases|82324418|0-19|All Races|Male and Female|2006|2.1|2.8|2.4
1.4|1.9|1.6|136|I(d) Myelodysplastic syndrome and other myeloproliferative diseases|82324418|0-19|All Races|Male and Female|2006|1.4|2.0|1.7
1.2|1.7|1.4|116|I(e) Unspecified and other specified leukemias|82324418|0-19|All Races|Male and Female|2006|1.2|1.7|1.4
24.0|26.2|25.1|2102|II Lymphomas and reticuloendothelial neoplasms|82324418|0-19|All Races|Male and Female|2006|24.5|26.6|25.5
11.7|13.2|12.5|1056|II(a) Hodgkin lymphomas|82324418|0-19|All Races|Male and Female|2006|12.1|13.6|12.8
8.1|9.4|8.7|726|II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)|82324418|0-19|All Races|Male and Female|2006|8.2|9.5|8.8
2.1|2.8|2.4|200|II(c) Burkitt lymphoma|82324418|0-19|All Races|Male and Female|2006|2.1|2.8|2.4
